PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
420 000 TND,A vendre maison style arabesque à Nabeul,Nabeul,"['156 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Garage', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","A vendre – Maison de style arabesque à Nabeul Située dans un quartier calme, chic et sélectionné de Nabeul, cette charmante maison de plain-pied bénéficie d’un emplacement stratégique, à proximité de Monoprix et de toutes les commodités. Édifiée sur un terrain de 156 m², avec une surface couverte de 110 m², elle offre un cadre de vie agréable et harmonieux. La maison se compose de : Deux chambres, dont une suite parentale Un salon lumineux Une c...",https://www.mubawab-media.com/ad/8/198/168F/h/IMG_20230404_132635_80843901.avif
927 000 TND,Penthouse vue mer S4 de 366 m² au 6ᵉ étage à Mrezga,"Cité El Wafa, Nabeul","['366 m²', '5 Pièces', '4 Chambres', '3 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver']","L’agence immobilière ADAM vous présente une opportunité unique :

Un somptueux penthouse S4 de 366 m² au 6ᵉ étage, résolument haut de gamme. Niché au cœur d'une résidence sécurisée et surveillée à Mrezga, Hammamet Nord, ce joyau immobilier se trouve à seulement 15 minutes de marche de la plage.

Ce penthouse prestigieux offre un agencement exceptionnel, comprenant un vaste salon baigné de lumière qui s'ouvre sur un balcon privé, offrant une v...",https://www.mubawab-media.com/ad/8/277/143F/h/IMG_20211008_122558_81685267.avif
650 000 TND,Villa à vendre à Nabeul AFH1,Nabeul,"['250 m²', '5 Pièces', '4 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Entre-seul', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']","A vendre villa en bonne état irriguée sur deux niveaux communicants rez de chaussé et un étage 
Rez de chaussé; grand salon . salle à manger, cuisine bien agencée , une chambre de séjour , salle d'eau douche , patio avec fontaine , allée pour la voiture et un studio totalement séparé . 
Etage ; 3 chambres , 2 avec grand balcon plein sud , salle de bain Terrasse bien aménagée ; grande chambre , kitchenette et un salle d'eau coin lavabo 

La vi...",https://www.mubawab-media.com/ad/8/207/263F/h/thumb_1149298_property_xlarge_80933115.avif
320 000 TND,A vendre maison arabe à nabeul,Nabeul,"['200 m²', '5 Pièces', '4 Chambres', '1 Salle de bain']","['Terrasse', 'Porte blindée']","https://azurimmobiliere.com/.../mai.../vv-622/maison-foundou
Notre agence Azur immobilière vous propose à vendre maison arabe située à Nabeul composée de  4chambres avec une grande terrasse vous séduira par l’emplacement, l'environnement agréable et verdoyant, proche de toutes commodités.
Pour plus des renseignements , contactez 29 323 344",https://www.mubawab-media.com/ad/8/284/921F/h/thumb_1237510_property_xlarge_81768906.avif
180 000 TND,Etage de villa S2 de 89m² à Nabeul,Nabeul,"['89 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']",['Terrasse'],"À vendre à Nabeul — Etage de villa en face du Lycée Jeune Fille
Adam Immobilière vous propose à la vente un étage de villa situé à Nabeul, bénéficiant d’un excellent emplacement en face du Lycée Jeune Fille et offrant confort, luminosité et praticité.
D'une superficie de 89 m², cet étage est idéal pour une petite famille ou comme investissement.
Description :
Type : S2
Superficie : 89 m²
Étage : 1er étage avec accès indépendant
Il se compo...",https://www.mubawab-media.com/ad/8/067/330F/h/2_79529810.avif
850 000 TND,A vendre villa sidi sliman,"Cité El Wafa, Nabeul","['364 m²', '1 Pièce', '3 Chambres', '1 Salle de bain']",['Jardin'],"À Vendre – Villa S3 avec Jardin à Sidi Slimane
Référence : 472A

Découvrez cette belle villa située dans un quartier calme et agréable de Sidi Slimane, idéale pour une famille ou un investissement.

 Caractéristiques :

 
  3 chambres spacieuses
 
 
  Salon lumineux
 
 
  Salle de bain
 
 
  Grand jardin
 
 
  Superficie totale : 364 m²
 

Une villa offrant confort, espace et tranquillité, avec un terrain généreux et un bo...",https://www.mubawab-media.com/ad/8/194/868F/h/20200509_105032%280%29_80812892.avif
275 000 TND,À VENDRE un appartement s1,"Cité El Wafa, Nabeul","['63 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Notre agence met à la vente un appartement S1 de 62.98 m² situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul.
L’appartement se compose de :
Un salon ouvrant sur un balcon
Une kitchenette entièrement équipée
Une chambres à coucher
Une salle de douche
Confort garanti : toutes les pièces sont chauffées et climatisées.
Pour plus d’informations ou pour fixer un rendez-vous, merci de nous contacter au : 26...",https://www.mubawab-media.com/ad/8/332/353F/h/thumb_1309895_property_xlarge_82272576.avif
720 000 TND,"Duplex S3 avec jardin à Mrezga, Hammamet","Cité El Wafa, Nabeul","['288 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Vue sur mer', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Four']","L’agence immobilière ADAM vous propose :
Un duplex à vendre :
À vendre un duplex S3 situé à Mrezga, Nabeul, dans une résidence gardée.
Le duplex se compose d’un salon avec salle à manger, trois chambres, dont une suite parentale, une cuisine indépendante équipée et aménagée (plaque, hotte, four), deux salles de bain, une salle d’eau, un séchoir, une terrasse couverte, une terrasse découverte, ainsi qu’un jardin. Ce duplex bénéficie d’une vue d...",https://www.mubawab-media.com/ad/8/053/941F/h/Sans%20titre1_82272211.avif
1 100 000 TND,Opportunité Quadruplex haut standing avec piscine,"Cité El Wafa, Nabeul","['379 m²', '15 Pièces', '12 Chambres', '5 Salles de bains']","['Garage', 'Piscine', 'Meublé', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Potentiel d’investissement:

Ce bien est idéal pour un investisseur à la recherche de rentabilité. Grâce à ses quatre niveaux autonomes, il est parfaitement adapté à la location saisonnière ou longue durée. La présence d’une piscine, de prestations de haut standing et de sa proximité avec la mer assure une forte attractivité locative.

À vendre à Mrezgua/Nabeul : Immeuble de type quadruplex, conçue, construite et appartenant à un grand archit...",https://www.mubawab-media.com/ad/8/209/650F/h/thumb_1155412_property_large_80960103.avif
505 000 TND,"Appartement S3 à AFH2 Mrezga, Hammamet Nord","Cité El Wafa, Nabeul","['127 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four']","À VENDRE – Appartement S3 à AFH2 Mrezga, Hammamet Nord

L’agence ADAM Immobilière vous propose à la vente un appartement S3 situé au 4ᵉ étage d’une résidence R6 sécurisée avec piscine, à AFH2 Mrezga – Hammamet Nord. Ce bien convient parfaitement à une famille ou à un investissement immobilier.

Composition :

Salon spacieux avec balconnet offrant une vue sur la piscine
Cuisine indépendante aménagée et équipée (plaque de cuisson, hotte, fou...",https://www.mubawab-media.com/ad/8/316/021F/h/thumb_1292820_property_large_82100321.avif
398 000 TND,Un S2 à Vendre à AFH Mrezga Nabeul,"Cité El Wafa, Nabeul","['99 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Un S2 à Vendre à AFH Mrezga Nabeul

City Casa vous propose 

-	Un appartement S2 de très haut standing à Vendre dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. 
-	Un Salon avec balcon.
-	Une salle d’eau.
-	Une cuisine indépendante équipée et aménagée avec séchoir.
-	Deux chambres à coucher avec dressing.
-	Une salle de douche.
-	Superficie 99 m². 
-	Prix 398 000 DT. 
-	Place de parking sous-sol sur demande à 22 000 DT.
-	...",https://www.mubawab-media.com/ad/8/312/780F/h/thumb_1289779_property_large_82067145.avif
239 000 TND,Nouveau Projet Bureautique R6 à Nabeul centre ville,"Nabeul, Nabeul","['1 Pièce', '1 Chambre', '1 Salle de bain']","['Ascenseur', 'Concierge', 'Climatisation', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","Immeuble Bureautique R6 – Investissement Unique à Nabeul 

Découvrez un projet d’exception au cœur de Nabeul, sur l’incontournable Avenue Habib Bourguiba, l’axe le plus prisé et animé de la ville.

 Ce que nous offrons :
    •   Bureaux modernes &amp; lumineux, de différentes superficies.
    •   Vue imprenable sur la ville et la mer.
    •   Commerces idéalement placés sur un axe à fort passage.
    •   Un emplacement stratégique au centre-v...",https://www.mubawab-media.com/ad/8/220/155F/h/thumb_1167068_property_large_81071152.avif
450 000 TND,À vendre S3 de 147m² à Cité El Wafa Nabeul,"Cité El Wafa, Nabeul","['147 m²', '3 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur les montagnes', 'Climatisation', 'Chauffage central', 'Sécurité']","Cet appartement est situé dans une résidence récemment  construite avec  ascenseur  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon  ainsi qu’une cuisine indépendante  moderne bien agencée et équipée complétée par un sechoir. En avançant dans le couloir on trouve la partie nuit qui couvre une suite parentale et deux chambres à couchers nanties des dressings et  qui se partagent une salle de bain.
...",https://www.mubawab-media.com/ad/7/859/791F/h/thumb_759321_property_big_67440158.avif
262 000 TND,À vendre S1 dans une résidence à AFH Mrezga,"Cité El Wafa, Nabeul","['64 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Piscine', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Cet appartement est situé dans une résidence récemment  construite avec  ascenseur et piscine collective  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon vue sur mer ainsi qu’une kitchenette  bien agencée et équipée. En avançant dans le couloir on trouve la partie nuit qui couvre une chambre à coucher et une salle de douche. 
Le chauffage et la climatisation En Split System sont disponibles .
Un...",https://www.mubawab-media.com/ad/8/011/728F/h/4498e531-3ae7-4476-9417-970b239a6e1c_78981994.avif
410 000 TND,À vendre S2 dans une résidence à AFH mrezga,"Cité El Wafa, Nabeul","['109 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central']","Cet appartement est situé dans une résidence récemment  construite avec  ascenseur et piscine collective  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une cuisine indépendante  moderne bien agencée et équipée et une salle de bain.  En avançant dans le couloir on trouve la partie nuit qui couvre une chambre à coucher et une suite parentale.
Le chauffage et la climatisation En Split Sys...",https://www.mubawab-media.com/ad/8/296/969F/h/thumb_1270792_property_large_81898815.avif
1 300 000 TND,À vendre villa de maître dans les vergers de beni khiar,"Nabeul, Nabeul","['5500 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Garage', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Meublé', 'Antenne parabolique', 'Cheminée', 'Climatisation', 'Chauffage central', 'Sécurité']","Cette villa de 260m² sur un terrain 5500m² est située dans les vergers de beni khiar à 5 minutes du centre.
La résidence principale de style arabesque est composé d'un grand salon ouvert sur la piscine et la verdure, dans la continuité on trouve un séjour et un coin repas ainsi qu’une cuisine bien aménagée  et équipée .par le bais d'un hall on accède au bloc de nuit où on trouve deux grandes suites et une chambre à coucher ainsi qu’une salle de...",https://www.mubawab-media.com/ad/7/898/410F/h/Sans%20titre1-ink%2811%29_81908675.avif
1 600 000 TND,À vendre villa front de mer à Jinene Béni khiar,"Nabeul, Nabeul","['780 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Vue sur mer', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée']","Cette villa de  220m² érigée sur deux  niveaux se dresse au milieu d’un terrain pieds dans l’eau de 780m², dans un quartier calme et très bien fréquenté au bord de la mer à Jinene Beni khiar   .
A l’entrée on trouve   un spacieux un salon lumieunx qui occupe une grande partie de cette villa il est totalement ouvert sur un vaste   jardin profitant d’une trés belle vue sur mer   ainsi q’une chambre d’amis nanties des dressing  ,une cuisine indépen...",https://www.mubawab-media.com/ad/8/073/967F/h/1da19d22af1fbb0d9f7468e37769555d_79597345.avif
390 000 TND,À vendre S2 dans une résidence à cité el wafaNabeu,"Cité El Wafa, Nabeul","['104 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central']","Cet appartement est situé dans une résidence récemment  construite avec  ascenseur et piscine collective  à Cité El Wafa,Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une cuisine independante moderne bien agencée et équipée complété par un sechoir. En avançant dans le couloir on trouve la partie nuit qui couvre deux chambres à coucher  nanties des dressings et qui se partagent une salle de bain.
Le c...",https://www.mubawab-media.com/ad/8/330/800F/h/Sans%20titre1_82256577.avif
320 000 TND,S2 Vue Piscine à AFH2 Mrezga,"Cité El Wafa, Nabeul","['97 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","A Vendre S2 Vue Piscine dans une résidence avec piscine et ascenseur à AFH2 Mrezga Nabeul

Il se compose, d’un salon avec balcon, une cuisine équipée et aménagée, deux chambres à coucher avec dressing et une salle de bain.

Cet appartement est équipé par le chauffage central et la climatisation.

Superficie : 97 m²
Prix 320 000 DT.

Pour plus d’infos veuillez nous contacter sur 72 236 900 / 50 154 447 / 52 037 317 / 50 175 029/ 50 174 45...",https://www.mubawab-media.com/ad/8/312/666F/h/WhatsApp-Image-2026-02-20-at-12.08.04-%281%29_82167242.avif
540 000 TND,A vendre rez de chaussée haut standing a nabeul,"Nabeul, Nabeul","['365 m²', '5 Pièces', '4 Chambres', '3 Salles de bains']","['Jardin', 'Garage', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée']","AZUR IMMOBILIRE VOUS PROPOSE :a vendre rez de chausse très haut standing  a Nabeul ,Venez voir ce Rez de chaussé d'une villa , il est totalement indépendant, situé à Nabeul dans un endroit verdoyant loin de l'humidité , dans une cité calme et sélectionnée , à proximité de toute les commodités. Le Rez de chaussé est privilégié d'une excellente orientation , sur deux façades , construite sur deux niveaux communicants; Rez de jardin et un rez de cha...",https://www.mubawab-media.com/ad/8/135/403F/h/Sans%20titre7-ink%286%29_81587017.avif
340 000 TND,S1 avec une belle terrasse à AFH2,"Cité El Wafa, Nabeul","['67 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Chambre rangement', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","City Casa vous propose 

-	Un appartement S1 de très haut standing à Vendre dans une résidence gardée et sécurisée à AFH Mrezga Nabeul. 
-	Appartement au 6 ème étage.
-	Un Salon ouvrant sur la terasse.
-	Une kitchenette.
-	Une salle de douche.
-	Un dressing au couloir.
-	Une chambre à coucher avec dressing.
-	Chauffage central et climatisation split système dans le salon et les chambres.
-	Piscine Collective : une pour les enfants et un...",
Prix à consulter,A VENDRE un appartement S3 à Mrezga,"Nabeul, Nabeul","['117 m²', '6 Pièces', '3 Chambres', '1 Salle de bain']","['Garage', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Façade extérieure', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Four']","IMMOTEAM vous propose un appartement S3 à Mrezga , prés de rond-point khayam 
Avec un titre bleu individuel 
Pour plus d'informations contactez Eya 
Visite gratuite et disponible 7/7",
950 000 TND,À vendre: Villa 460m² à Jinen Beni Khiar,Nabeul,"['460 m²', '5 Pièces', '4 Chambres', '4 Salles de bains']","['Jardin', 'Terrasse', 'Piscine', 'Meublé', 'Entre-seul', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée']","Cette villa de 460m² érigée sur trois niveaux se dresse au milieu d’un terrain  de 370m², dans un quartier calme et très bien fréquenté à  Jinan Beni khiar.
Au premier niveau on trouve un salon lumineux qui occupe une grande partie de cette villa ,il est totalement ouvert sur la piscine grâce aux larges baies vitrées ainsi q’une chambre d’amis et une cuisine indépendante bien aménagée et équipé (plaque,hotte)  ainsi q' une salle d'eau  pour les...",
Prix à consulter,"S2 Neuf à cité wafa, Mrezga: La Jacaranda","Cité El Wafa, Nabeul","['124 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Ascenseur', 'Vue sur mer', 'Piscine', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Découvrez ce spacieux S2 de 124,97 m², situé au sein d'une résidence estivale dans la nouvelle cité AFH MREZGUA, à proximité de la plage de la zone touristique. Ce projet séduisant est conçu pour vous offrir un cadre de vie agréable et relaxant, avec une piscine collective où vous pourrez vous détendre et profiter des journées ensoleillées.

À l’intérieur, l'appartement bénéficie d'un agencement optimisé, créant une atmosphère chaleureuse et co...",
265 000 TND,A vendre un appartement s1 à AFH Mrezga,"Cité El Wafa, Nabeul","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée']","A vendre un appartement s1 situé à Mrezga cité Afh 2 d'une superficie de 65m². Il se compose d'un salon avec balcon, une kitchenette équipée, une chambre avec un dressing et une salle de douche. L'appartement bénéficie d'une place de parking en sous-sol et il se trouve dans une résidence gardée avec une piscine collective. 
Prix : 265.000dt",https://www.mubawab-media.com/ad/8/298/654F/h/d5d89c05-aaf9-4cdf-8c92-f0747d8fa74b_81998150.avif
255 000 TND,Maison A Vendre,Nabeul,"['150 m²', '5 Pièces', '4 Chambres', '2 Salles de bains']","['Terrasse', 'Salon européen', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Cette maison indépendante de 150 m² superficie se distingue par une distribution harmonieuse entre la partie jour et la partie nuit.

Au rez-de-chaussée, vous trouverez un séjour convivial et un salon lumineux, offrant un cadre idéal pour recevoir et partager des moments en famille.

La cuisine fonctionnelle est accompagnée d’un séchoir pratique, tandis que le chauffage central et la climatisation assurent un confort optimal en toutes saisons...",https://www.mubawab-media.com/ad/8/088/084F/h/IMG-20230313-WA0027_79732193.avif
790 000 TND,Villa à vendre à Nabeul,Nabeul,"['300 m²', '5 Pièces', '4 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Meublé', 'Climatisation', 'Chauffage central', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","AZUR IMMOBILIRE VOUS PROPOSE : Coup de cœur ! villa vraiment à ne pas rater . Villa à vendre , deux niveaux communicants ( Duplexe )  Appartement en 1 er étage , studio au rez de chaussée .  A vendre villa très haut standing , style américaine construite sur un terrain de 294 m²et d'une superficie couverte 460 m² Elle est composée : Au RDC ;un grand salon, salle à manger, une cuisine donnant accès au jardin , coin dressing , salle de douche . Pre...",https://www.mubawab-media.com/ad/8/131/098F/h/thumb_1088470_property_xlarge_80255531.avif
