PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
190 000 TND,A vendre Appartement a bardo,"La Manouba, La Manouba","['70 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']",['Terrasse'],"À vendre un appartement S2, situé au rez-de-chaussée d’une résidence calme à La Manouba, idéal pour habitation ou investissement.

Superficie : 70 m²

Typologie : S2

Rez-de-chaussée

Salon lumineux

2 chambres à coucher

Cuisine fonctionnelle

Salle de bain avec douche à l’italienne

abris public",https://www.mubawab-media.com/ad/8/071/503F/h/1_GF_79570055.avif
599 000 TND,Maison jumelée en vente,"La Manouba, La Manouba",['360 m²'],"['Jardin', 'Terrasse', 'Garage', 'Piscine', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Villa neuve située au cœur du quartier résidentiel prisé Le Beau Séjour à El Agba, édifiée sur un terrain de 360 m² et répartie sur deux niveaux, alliant élégance, modernité et confort.Le rez-de-chaussée s’ouvre sur un vaste salon lumineux prolongé par une terrasse conviviale, une cuisine en cours d’aménagement qui sera entièrement équipée et ouverte sur un coin repas ainsi qu’une véranda lumineuse, complétée par une salle d’eau pour les invités...",https://www.mubawab-media.com/ad/8/294/407F/h/gallery_81868623.avif
165 000 TND,S2 en vente,"La Manouba, La Manouba",['70 m²'],"['Terrasse', 'Sécurité', 'Cuisine équipée']","Notre appartement de 70 m² est situé au rez-de-chaussée d’une résidence calme et bien entretenue, au plein cœur du quartier El Waha, Agba – Tunis.À l’entrée, vous découvrirez un salon lumineux grâce à son ouverture sur un balcon.La cuisine est entièrement aménagée et prolongée par un séchoir.La partie nuit comprend deux chambres à coucher, dont une équipée d’un placard, et elles se partagent une salle de douche. L’appartement bénéficie d’un empla...",https://www.mubawab-media.com/ad/8/109/885F/h/1cae0cd6-c09a-4a8a-a003-c6213680ba47_79943038.avif
550 000 TND,Villa Berlain à Vendre à Manouba,"La Manouba, La Manouba","['500 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Chambre rangement', 'Meublé', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Cheminée', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes']","Une villa avec piscine d'une superficie terrain de 500 m² situé dans un bon  quartier à Mornaguia, Manouba. A L'entrée , On trouve un salon,un séjour, une cuisine, une suite parentale, 3 chambres et une salle de bain.A l'extérieur, On a une terrasse, un jardin autour, un sondage et un garage pour deux voitures. Pour tous les renseignements, Contacter l'agent sur le",https://www.mubawab-media.com/ad/8/299/972F/h/IMG_20260208_163647_902_81932266.avif
470 000 TND,Maison jumelée en vente,"La Manouba, La Manouba",['315 m²'],"['Jardin', 'Terrasse', 'Climatisation', 'Cuisine équipée']","Villa de plain-pied jumelée d’un seul côté, édifiée sur un terrain de 315 m², située dans un quartier résidentiel calme et recherché à Diar Ben Mahmoud, El Agba. Elle se compose d’un hall d’entrée, d’un salon spacieux et lumineux ouvrant sur une terrasse, ainsi que d’une cuisine entièrement équipée avec accès à une seconde terrasse. La partie nuit, indépendante, comprend trois chambres dont une avec placard intégré, un couloir avec rangement et u...",https://www.mubawab-media.com/ad/8/273/880F/h/WhatsApp%20Image%202025-12-18%20at%2015.44.58_81649876.avif
Prix à consulter,Villa de luxe a vendre,"La Manouba, La Manouba","['1480 m²', '3 Pièces', '6 Chambres', '4 Salles de bains']","['Garage', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']","lla individuelle de type S7 A vendre  Rue lbr Abi Dhief
Superficie de 1400 m²
Emplacement Accessible au Route X et toutes les commodités
‣ A proximité des transports et des services Publics Un vaste iardin
Piscine
Cuisine richement équipée
Deux Appartements inclus pour investissement locatif
Garage 
Cette élégante villa, érigée sur un terrain d'environ 1400 m², offre un cadre de vie à la fois spacieux confortable et raffiné
À l'extérieur...",https://www.mubawab-media.com/ad/8/297/315F/h/gallery_81902462.avif
540 000 TND,Villa 2 étages Manouba,"La Manouba, La Manouba","['380 m²', '10 Pièces', '8 Chambres', '4 Salles de bains']","['Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","réf: avm01691
perla immo met en vente une villa
emplacement: manouba cité de la santé
bon emplacement cité résidentielle
constituée de 2 étages s4 indépendants.
superficie totale: 380 m²
superficie couverte: 170*2 m²
composition:
rez de chaussée: un salon salle à manger, une chambre de séjour, deux chambres à coucher, une suite parentale avec baignoire, une salle de bain et une cuisine bien équipée.
a l'étage: un salon salle à manger, u...",https://www.mubawab-media.com/ad/8/284/131F/h/gallery_81761053.avif
Prix à consulter,Nous proposons à la vente un appartement S3 de 11,"La Manouba, La Manouba","['173 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Antenne parabolique', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four']","Nous proposons à la vente un appartement S3 de 117 m², situé au 2ᵉ étage d'une résidence contemporaine, calme et sécurisée à La Manouba.
Ce bien se distingue par :
Une luminosité optimale grâce à son orientation et sa vue dégagée
Un salon principal spacieux et bien agencé
Trois chambres toutes dotées de placards intégrés
Une cuisine équipée fonctionnelle et moderne
Un séchoir dédié
Une salle de bains avec baignoire
La résidence offre un cadre de...",https://www.mubawab-media.com/ad/8/296/548F/h/gallery%20%281%29_81894558.avif
340 000 TND,A vendre un appartement S3 situé à La Manouba,"La Manouba, La Manouba","['142 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Sécurité']","REMAX Consultants  vous propose à la vente un appartement S3 situé à La Manouba, au 5ᵉ étage d'un immeuble moderne doté de double ascenseur.

L'appartement se compose de :
		Un salon
		3 chambres équipées de climatiseurs split
		Une salle de bain
		Une salle deau
		Une cuisine
		Chauffage central

 Annexes :
		Place de parking
		Cellier de 12 m²

 Proche de toutes commodités",https://www.mubawab-media.com/ad/8/295/334F/h/gallery_81881228.avif
380 000 TND,S3 en vente,"La Manouba, La Manouba","['153 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']",['Terrasse'],"Cet appartement est situé au sein d’une résidence récente, sécurisée et très bien réputée. Il se trouve au 2 étage et bénéficie d’un ascenseur.

Dans la partie Jour et dès l’entrée, on découvre un salon lumineux. La cuisine est entièrement équipée et aménagée, complétée par un séchoir. Une salle d’eau pour les invités vient compléter la partie jour.

La partie nuit se compose d’une suite parentale avec dressing et salle de douche privative, d...",https://www.mubawab-media.com/ad/8/294/459F/h/gallery_81869109.avif
125 000 TND,S2 en vente,"La Manouba, La Manouba","['80 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Climatisation', 'Chauffage central', 'Cuisine équipée']","Cet appartement en s2 situé à Cité Esproles, Il occupe le troisème étage d’une résidence sécurisée

La partie jour comprend un salon spacieux avec balcon, d’une cuisine avec un séchoir pour plus de fonctionnalité et un point d'eau.


La partie nuit loge deux chambres à coucher et une salle de bain.
Un abri pour voiture est également disponible.v",https://www.mubawab-media.com/ad/8/294/432F/h/gallery_81868926.avif
165 000 TND,S2 en vente,"Denden, La Manouba","['88 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Entre-seul']","Un appartement S2 est disponible à Denden, situé au 2ème étage d’une résidence calme et sécurisée.

Dès l’entrée, vous découvrirez un salon spacieux et lumineux offrant un cadre de vie agréable.

La cuisine est équipée d’éléments de rangement

La partie nuit se compose de deux chambres à coucher et d’une salle de douche commune.

Un abri de voiture est également disponible",https://www.mubawab-media.com/ad/8/294/412F/h/gallery_81868704.avif
690 000 TND,Villa inachevée en vente,"La Manouba, La Manouba",['1062 m²'],"['Terrasse', 'Climatisation', 'Chauffage central']","Villa ancienne inachevée à démolir, située au cœur de Cité Radio à El Agba – Tunis, dans un quartier résidentiel calme et entièrement composé de villas, proche de toutes les commodités. Le bien est bâti sur un terrain de 1 062 m² et représente une excellente opportunité pour un nouveau projet immobilier. Il s’agit d’une ancienne bâtisse inachevée, destinée à la démolition, avec une vocation urbanistique R2, idéale pour promoteurs ou investisseurs...",https://www.mubawab-media.com/ad/8/267/616F/h/1000010266_81583716.avif
530 000 TND,Villa jumelée en vente,"La Manouba, La Manouba",['450 m²'],"['Garage', 'Ascenseur', 'Vue sur les montagnes', 'Concierge', 'Façade extérieure', 'Chauffage central', 'Sécurité']","Située dans la Cité Diar Ben Mahmoud, cette magnifique villa sur un terrain de 302 m² s’élève sur quatre niveaux et offre un cadre de vie spacieux, moderne et lumineux. Le rez-de-jardin comprend deux appartements indépendants S2, parfaits pour accueillir des invités ou pour un usage locatif.Le triplex principal, doté d’une entrée indépendante, se compose au rez-de-chaussée d’une cuisine entièrement équipée, fonctionnelle et communicante avec le s...",https://www.mubawab-media.com/ad/8/291/238F/h/photo_0_81835411.avif
450 000 TND,Villa en bande en vente,"La Manouba, La Manouba",['198 m²'],"['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Située dans le quartier résidentiel calme et recherché de Cité Le Beau Séjour, El Agba – Tunis, cette spacieuse villa de trois niveaux communicants offre un cadre de vie confortable, lumineux et bien pensé pour une vie de famille.Édifiée sur un terrain de 198 m² .Au rez-de-chaussée, un salon lumineux avec salle à manger donnant directement sur un jardin arboré, une cuisine aménagée avec un second accès au jardin, ainsi qu’une salle d’eau pour les...",https://www.mubawab-media.com/ad/8/286/031F/h/IMG_E1063_81780686.avif
450 000 TND,Villa en bande en vente,"La Manouba, La Manouba",['207 m²'],"['Jardin', 'Terrasse', 'Chauffage central', 'Porte blindée', 'Cuisine équipée']","Située à Diar Ben Mahmoud, cette villa en bande indépendante est construite sur un terrain de 207 m² répartie sur deux niveaux totalement indépendants. Le rez-de-chaussée se compose d’un salon indépendant, d’une cuisine aménagée avec un accès direct à une terrasse arborée, ainsi que d’un espace nuit comprenant trois chambres partageant une salle de bain, avec la possibilité d’aménager une salle d’eau supplémentaire. À l’étage, un studio indépenda...",https://www.mubawab-media.com/ad/8/253/393F/h/P1_81419976.avif
Prix à consulter,Superbe appartement à vendre à La Manouba. 4 pièces conforta...,"La Manouba, La Manouba","['114 m²', '4 Pièces', '3 Chambres', '1 Salle de bain']","['Jardin', 'Garage']","Ne laissez pas passer cet appartement à vendre. 4 pièces, 1 salle de bains, surface 114 m². 3 chambres à coucher. 4ème étage. Moins de 10 ans.

Venez découvrir cet appartement à vendre à La Manouba. Parfaitement équipé avec chauffage central. Vue imprenable sur les montagnes. Avec ascenseur.

Pour visiter cet appartement à vendre. Concierge. Résidence sécurisée",https://www.mubawab-media.com/ad/8/267/771F/h/4_81585187.avif
Prix à consulter,"Splendide villa à vendre à Denden.
Surface de 500 m².
Meublé","Denden, La Manouba","['500 m²', '4 Chambres', '1 Salle de bain']","['Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Machine à laver']","Vente d'une villa d'exception. 4 chambres, 1 salle de bains, superficie 500 m². Moins de 30 ans. À rénover. Revêtement: Parquet. Propriété entièrement meublée.

Cette superbe villa est en vente à Denden. Équipé d'une antenne parabolique et d'une porte blindée. La résidence est sécurisée.

Jardin et terrasse propices à la détente. Bénéficiez du calme absolu avec fenêtres en double vitrage. Dispose du chauffage central. Air conditionné",
670 000 TND,Immeuble r2 a mànouba clés en mains,"Denden, La Manouba","['222 m²', '15 Pièces', '10 Chambres', '6 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Cuisine équipée']","EN EXCLUSIVITE 
A VENDRE 
IMMEUBLE R2 A MANNOUBA 

VILLA AVEC 4 APPARTEMENTS 

A 150 mètres, ayant un double accès de la route X 
Projet locatif trés intéressant (4000 dt/mois) 

PRIX ATTRACTIF 

REMAX vous propose une opportunité rare d'acquérir votre projet immobilier clés en mains assurant un rendement locatif immédiat assez important. 
Un trés bon voisinge, calme et sécurisé. 

NOTRE IMMEUBLE SE COMPOSE DE: 

AU REZ DE CHAUSSE...",
980 000 TND,Immeuble Iris à vendre à Manouba,"Denden, La Manouba","['602 m²', '13 Pièces', '10 Chambres', '4 Salles de bains']",[],"Un immeuble  d'une superficie de 602m² situé dans un bon quartier à Denden, Manouba. Au RDC, un appartement S3 composé par ;un salon , une cuisine, 3 chambres et une salle de bain. Au 1 ér étage, on a le meme appartement S3..Au 2éme étage on a deux appartement S2 ;chaque appartement est composé par un salon, deux chambres, cuisine, et salle de bain À l'extérieur, on a un jardin  et un garage. ;  Pour plus de renseignements, Veuillez contacter L’a...",
Prix à consulter,Studio meublé pour deux filles à mannouba,"La Manouba, La Manouba","['50 m²', '1 Pièce', '1 Chambre', '1 Salle de bain']",[],"A louer a mannouba pour deux filles un studio meublé (gaz de ville, climatiseur, frigidaire, Machine a laver, TV,….) dans un immeuble nouvellement construit à 5 minutes de la station metro moncef bey/ 7 minutes à la station slimene kahia dans un emplacement sécurisé et calme. Prix : 500 dt pour deux places. Soit 250 DT par place.
Pour plus d'information veuillez contacter ou par whatsapp sur le Num",
1 200 000 TND,A vendre villa Style américain a denden/manouba,"Denden, La Manouba","['240 m²', '4 Pièces', '7 Chambres', '2 Salles de bains']",[],"A vendre Une spacieuse villa Style américain situé a Cité El-Amel Dend-DEND , superficie de terrain 690 m2 et couvert 240 m2.
RDC jardin: studio, jardin, garage sur la route principale, entrée de deux voitures et grand terrasse.
RDC interne: Salon ,salle a mangé , salle séjour, salle d’eau et cuisine ouvre sur le jardin
1er etage: 4 chambres à coucher avec des balcons et un salle de bain.. Idéalement située dans un quartier Trés Calme, proche de...",
272 000 TND,Bel appartement S2 de 99m² à vendre à La Manouba,La Manouba,"['99 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Complexe NABLUS par Immobilière GLOULOU

Un espace où confort et écologie s’unissent. Découvrez des appartements S+1, S+2, et S+3 lumineux, fonctionnels et écoénergétiques, avec des surfaces allant de 68 à 146 m², conçus selon les dernières normes environnementales 

Points forts du projet :
Confort et modernité : marbre dans le salon, chambres et couloirs ; Cuisine et Salles de bains en grès ; cuisines agencées et équipées (hotte, four et p...",
328 000 TND,Appartement S2 à vendre à La Manouba. Superficie 104 m²,La Manouba,"['104 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Complexe NABLUS par Immobilière GLOULOU

Un espace où confort et écologie s’unissent. Découvrez des appartements S+1, S+2, et S+3 lumineux, fonctionnels et écoénergétiques, avec des surfaces allant de 68 à 146 m², conçus selon les dernières normes environnementales 

Points forts du projet :
Confort et modernité : marbre dans le salon, chambres et couloirs ; Cuisine et Salles de bains en grès ; cuisines agencées et équipées (hotte, four et p...",
354 000 TND,Appartement S3 à vendre à La Manouba. Superficie 129 m²,La Manouba,"['129 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Complexe NABLUS par Immobilière GLOULOU

Un espace où confort et écologie s’unissent. Découvrez des appartements S+1, S+2, et S+3 lumineux, fonctionnels et écoénergétiques, avec des surfaces allant de 68 à 146 m², conçus selon les dernières normes environnementales 

Points forts du projet :
Confort et modernité : marbre dans le salon, chambres et couloirs ; Cuisine et Salles de bains en grès ; cuisines agencées et équipées (hotte, four et p...",
489 000 TND,Superbe appartement S3 avec Terrasse à vendre à La Manouba,La Manouba,"['131 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Four']","Complexe NABLUS par Immobilière GLOULOU

Un espace où confort et écologie s’unissent. Découvrez des appartements S+1, S+2, et S+3 lumineux, fonctionnels et écoénergétiques, avec des surfaces allant de 68 à 146 m², conçus selon les dernières normes environnementales 

Points forts du projet :
Confort et modernité : marbre dans le salon, chambres et couloirs ; Cuisine et Salles de bains en grès ; cuisines agencées et équipées (hotte, four et p...",https://www.mubawab-media.com/ad/8/301/365F/h/s%2B3.origRGB.0000.origRGB.0001_81938356_81946544.avif
349 000 TND,A vendre S2 de 120m² avec jardin de 35m²,La Manouba,"['120 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Garage', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","Découvrez la Résidence Ines, un nouveau projet résidentiel de haut standing idéalement situé en plein centre-ville de La Manouba, dans un quartier résidentiel calme et recherché, à proximité immédiate de l’université, du Monoprix de la rue Les Orangers et de toutes les commodités.

La Résidence Ines bénéficie d’une accessibilité optimale, grâce à la ligne de métro et à la nouvelle ligne RFR, facilitant les déplacements vers Tunis et les environ...",https://www.mubawab-media.com/ad/8/276/593F/h/IMAGE-2_81678820_81678829.avif
321 000 TND,Avendre S2 de 112m² avec jardin de 30m²,La Manouba,"['112 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Jardin', 'Garage', 'Ascenseur', 'Concierge', 'Chambre rangement', 'Salon européen', 'Antenne parabolique', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée']","Découvrez la Résidence Ines, un nouveau projet résidentiel de haut standing idéalement situé en plein centre-ville de La Manouba, dans un quartier résidentiel calme et recherché, à proximité immédiate de l’université, du Monoprix de la rue Les Orangers et de toutes les commodités.

La Résidence Ines bénéficie d’une accessibilité optimale, grâce à la ligne de métro et à la nouvelle ligne RFR, facilitant les déplacements vers Tunis et les environ...",https://www.mubawab-media.com/ad/8/276/594F/h/IMAGE-1_81678817_81678830.avif
176 000 TND,Appartement à vendre à La Manouba. 1 chambre,La Manouba,['57 m²'],"['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Sécurité', 'Double vitrage', 'Porte blindée']","Découvrez la Résidence Ines, un nouveau projet résidentiel de haut standing idéalement situé en plein centre-ville de La Manouba, dans un quartier résidentiel calme et recherché, à proximité immédiate de l’université, du Monoprix de la rue Les Orangers et de toutes les commodités.

La Résidence Ines bénéficie d’une accessibilité optimale, grâce à la ligne de métro et à la nouvelle ligne RFR, facilitant les déplacements vers Tunis et les environ...",https://www.mubawab-media.com/ad/8/276/595F/h/IMAGE-1_81678817_81678834.avif
Prix à consulter,Titre foncier,"La Manouba, La Manouba","['236 m²', '14 Pièces', '10 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four']","Villa 2 étage possibilité d'entreé sépareé
Mad5el wahdk
Blasa calma barcha
Tous les arbres fruitée
Dar bl garage mashallah 9sar",https://www.mubawab-media.com/ad/8/253/933F/h/17636308972341870305048750032557_81442214.avif
280 000 TND,A vendre un S2 direct promoteur à Manouba,"La Manouba, La Manouba","['112 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage']","L’agence immobilière Century 21 Infinity vous propose pour la vente un appartement S2 à Manouba.
Il se compose de :
– Salon avec une terrasse dotée d’une vue dégagée.
– Cuisine avec séchoir.
– deux chambres à coucher.
– Salle de bain commune
Chauffage central , Climatisation en Split système.
Une place de parking est disponible au sous-sol",https://www.mubawab-media.com/ad/7/992/244F/h/1wEk5SbMwUvAb7xp-thumb_80617281.avif
