PRICE,TITLE,LOCATION,DETAILS,FEATURES,DESCRIPTIONS,IMAGE
1 000 TND,Etage S3 à louer – Cité Il Wafa,"Cité El Wafa, Nabeul","['150 m²', '4 Pièces', '3 Chambres', '2 Salles de bains']","['Terrasse', 'Chauffage central', 'Cuisine équipée']","Agence Azur immobilière vous propose à la location annuelle : cet étage lumineux comprend un salon balconnet, trois chambres, une cuisine équipée avec séchoir, une salle de bain et une salle de douche. L’appartement est chauffée. -Pour plus des renseignement , veuillez nous contacter : téléphone / WhatsApp : 55 323 369",https://www.mubawab-media.com/ad/8/307/979F/h/WhatsApp%20Image%202026-02-23%20at%2010.04.39_82013382.avif
1 700 TND,À louer étage de villa S3 meublé Afh2,"Cité El Wafa, Nabeul","['128 m²', '4 Pièces', '3 Chambres', '3 Salles de bains']","['Terrasse', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","L’agence Century 21 Challenge vous propose à la location un étage de villa S3 entièrement meublé, situé à Cité Wafa AFH2, dans un quartier résidentiel privé et sécurisé. 
Ce bien se compose de : 
Un salon spacieux et lumineux 
Une cuisine indépendante entièrement équipée 
Trois salles d’eau Trois chambres à coucher avec dressings 
Une superbe terrasse 
L’appartement est également équipé du chauffage central et de la climatisation en système...",https://www.mubawab-media.com/ad/8/331/932F/h/YcKFElBRu7FQdzX6-thumb_82268230.avif
2 500 TND,Location annuelle Villa s4 à cité Mora Nabeul,"Nabeul, Nabeul","['300 m²', '5 Pièces', '4 Chambres', '3 Salles de bains']","['Jardin', 'Terrasse', 'Garage', 'Chambre rangement', 'Meublé', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","A louer à l'année une villa s4 à cité Mora Nabeul. Située dans un joli coin, la villa se compose d'un salon, salle à manger, un séjour, une cuisine bien équipée avec un coin repas et une salle d'eau d'invité. A l'étage on trouve 3 chambres qui partagent une salle de bain et une suite parentale.
A l'extérieur la villa possède d'un joli coin jardin, une terrasse, un abri pour 2 voitures et un garage fermé.  
Climatisation et chauffage central son...",https://www.mubawab-media.com/ad/8/239/469F/h/0_82267224.avif
1 700 TND,Location Annuelle S3 Meublé à Cité el wafa Nabeul,"Cité El Wafa, Nabeul","['190 m²', '3 Pièces', '3 Chambres', '1 Salle de bain']","['Terrasse', 'Climatisation', 'Chauffage central']","Cet appartement  est situé au 1er étage d’un immeuble privé dans un quartier calme et très bien fréquenté à cité el wafa Nabeul. À l’entrée on trouve un spacieux salon lumineux ouvrant  sur une terrasse ainsi qu’une cuisine indépendante  moderne bien agencée et équipée (plaque, hotte ) et une salle d’eau. En avançant dans le couloir on trouve  la partie nuit qui couvre une suite parentale et deux chambres à coucher nanties des dressings  qui se p...",https://www.mubawab-media.com/ad/8/331/707F/h/thumb_1309276_property_large_82265367.avif
1 000 TND,Location Appartement Bärle S2,"Nabeul, Nabeul","['85 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Meublé', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","Speranza immobilière Hammamet vous propose location Cet appartement non meublé au1ér étage se situé à Nabeul dans une quartier sécurisée ,calme. Il se compose par salon spacieux , une cuisine bien équipée par les éléments de rangements nécessaires,salle d'eau,Le compartiment nuit possédé deux chambres à coucher",https://www.mubawab-media.com/ad/8/071/517F/h/9001b340-b94e-4494-9b2f-4155f3f99c99_82059746.avif
1 300 TND,"A louer Duplex S2 – AFH1, Nabeul","Neapolis, Nabeul","['150 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Meublé', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver']","ADAM IMMOBILIÈRE vous propose à la location un duplex S2  meublé, situé dans un quartier calme et recherché à AFH1 – Nabeul, à proximité immédiate de toutes les commodités.

Ce bien se compose de :

Un salon spacieux et lumineux

Une cuisine indépendante

Une salle d’eau pour les invités

Deux chambres à coucher confortables

Une terrasse agréable

Le duplex est équipé de :

Chauffage central

Climatiseur

Emplacement stra...",https://www.mubawab-media.com/ad/8/310/161F/h/thumb_1304669_property_xlarge_82217211.avif
750 TND,Appartement meublé S1 à Nabeul,"Nabeul, Nabeul","['60 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Meublé', 'Façade extérieure', 'Climatisation', 'Chauffage central', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver']","À louer à l’année – Appartement S1 meublé à Nabeul

Appartement situé au 1er étage d’une villa, offrant un cadre de vie pratique et proche de toutes les commodités.
Il comprend :

1 chambre avec dressing
1 salle d’eau avec douche à l’italienne
1 kitchenette équipée et aménagée

Équipements : climatisation et chauffage central.
Loyer : 750 DT / mois
Référence:1051a",https://www.mubawab-media.com/ad/8/326/324F/h/thumb_1304063_property_xlarge_82208956.avif
950 TND,A louer appartement s2,"Cité El Wafa, Nabeul","['1 Pièce', '2 Chambres', '1 Salle de bain']","['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Salon européen', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","À louer – Appartement S2 au 1er étage à Sidi El Mahrsi 

À découvrir, un agréable appartement S2 vide, situé au 1er étage dans un quartier calme et proche de toutes les commodités.

 Caractéristiques :

 ️ Salon lumineux
 ️ 2 chambres confortables
 ️ Cuisine fonctionnelle
  Salle d’eau
  Bonne orientation et luminosité
  Emplacement proche de la mer

 Loyer : 950 DT / mois

 Idéal pour une famille ou un couple recherchant confort...",https://www.mubawab-media.com/ad/8/330/044F/h/thumb_1304507_property_large_82248814.avif
3 900 TND,Location villa les Vagues S5,"Nabeul, Nabeul","['600 m²', '7 Pièces', '5 Chambres', '4 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","Speranza immobilière Hammamet vous propose à la location annuelle cette Villa RDC indépendante situé à Nabeul ,elle est  proche de toutes les commodités . L'entrée principale bénéficie d'un jardin gazonné qui offre plusieurs espaces.Le 1ér de rez-de-chausée se compose par une salon lumineux, salle d'eau, deux chambres à coucher, une salle de bain et une suite parentale.Au mezzanine il y'a une salon s'ouvant sur un jardin d'hiver,  sous-sol qui no...",https://www.mubawab-media.com/ad/8/310/047F/h/231c37c9-3927-441f-b195-31160d767afe_82035168.avif
1 500 TND,Location annuelle: S2 à cité AFH Mrezga,"Cité El Wafa, Nabeul","['100 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Concierge', 'Chambre rangement', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","A louer à l'année un appartement s2 situé à cité AFH Mrezga dans une résidence gardée avec une piscine collective et double ascenseur. Il se compose d'un salon donnant sur une terrasse avec une vue dégagée, une cuisine équipée avec séchoir, 2 chambres avec des dressings, une salle d'eau et une place de parking en sous-sol. L'appartement est totalement chauffé et climatisé.
Prix : 1500dt par mois",https://www.mubawab-media.com/ad/8/329/189F/h/0_82239793.avif
2 300 TND,À louer penthouse S3 vue mer à Nabeul,"Neapolis, Nabeul","['180 m²', '5 Pièces', '4 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","L’agence immobilière Century21 Challenge propose à la location annuelle un Penthouse de type S3 situé dans une zone touristique à Nabeul.
L’appartement est composé comme suit:
-Un Open space avec de grandes baies vitrées regroupant salon, salle à manger, cuisine américaine, et un coin bureau.
-Une salle de douche à l’italienne.
-Une salle d’eau indépendante.
-Trois chambres à coucher dont deux chambres ayant une vue mer et un balcon.
-Et un...",https://www.mubawab-media.com/ad/8/297/563F/h/UpIjCjVGnSyikelh-thumb_81905031.avif
1 100 TND,Location annuelle s1 vide à AFH Mrezga,"Cité El Wafa, Nabeul","['80 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée']","A louer à l'année un appartement s1 situé au RDC d'une résidence sécurisée et avec piscine à cité AFH Mrezga . Il se compose d'un salon donnant sur une kitchenette équipée, une chambre à coucher, 2 balcons ,une salle de douche et une place de parking en sous-sol. Prix : 1100dt par mois (y compris les frais de syndic)",https://www.mubawab-media.com/ad/8/329/023F/h/1_82238111.avif
1 100 TND,Location annuelle s1 à AFH Mrezga,"Cité El Wafa, Nabeul","['67 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Cuisine équipée']","A louer à l'année dans une résidence gardée avec piscine collective à Mrezga cité AFH un appartement s1 composé d'un salon donnant sur une kitchenette équipée,  une chambre à coucher avec dressing et une salle de douche. L'appartement bénéficie d'une place de parking en sous sol. Prix : 1100dt par mois",https://www.mubawab-media.com/ad/8/329/002F/h/0_82237974.avif
1 100 TND,Location annuelle s2 vide à Mrezga,"Cité El Wafa, Nabeul","['100 m²', '3 Pièces', '2 Chambres', '2 Salles de bains']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four']","A louer à l'année un s2 vide situé à Mrezga Nabeul dans une résidence gardée, avec une piscine collective et un ascenseur. L'appartement se compose d'un salon donnant sur une terrasse, une kitchenette, 2chambres à coucher, SE et SDB. Prix : 1.100dt par mois",https://www.mubawab-media.com/ad/8/329/001F/h/0_82237920.avif
1 200 TND,Location Annuelle S2 dans une résidence à AFH,"Cité El Wafa, Nabeul","['115 m²', '2 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Machine à laver']","Cet appartement est situé dans une résidence récemment  construite avec piscine collective et ascenseur  à Cité El Wafa, Nabeul. Le hall d’entrée dessert un spacieux salon lumineux ouvrant  sur un balcon ainsi qu’une cuisine indépendante  bien agencée et équipée (plaque, hotte, four). En avançant dans le couloir on trouve la partie nuit qui couvre deux chambres à coucher et qui se partagent une salle de bain.
Le chauffage et la climatisation E...",https://www.mubawab-media.com/ad/8/313/241F/h/thumb_1290135_property_xlarge_82072069.avif
1 150 TND,Un appartement s1 meublé pour la location annuelle,"Cité El Wafa, Nabeul","['65 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Piscine', 'Concierge', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Four']","Chez Al D Art Immo
Notre agence met pour la location annuelle un appartement S1 , situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul.
L’appartement se compose de :
Un salon lumineux ouvrant sur un balcon
Une cuisine entièrement équipée et aménagée
Une chambre à coucher avec dressing
Une salle de douche
Confort garanti : toutes les pièces sont chauffées et climatisées.
Pour plus d'informations ne hés...",https://www.mubawab-media.com/ad/8/328/487F/h/thumb_1306153_property_xlarge_82232259.avif
1 100 TND,Un appartement s1 vide à louer,"Cité El Wafa, Nabeul","['83 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Vue sur mer', 'Meublé', 'Façade extérieure', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet']","Chez Al D Art Immo
Notre agence met pour la location annuelle un appartement S1 , situé dans une résidence sécurisée avec piscine collective, à Cité El Wafa ,Mrezga, Nabeul.
L’appartement se compose de :
Un salon lumineux ouvrant sur un balcon
Une kitchenette entièrement équipée et aménagée
Une chambre à coucher avec dressing
Une salle de bain
Confort garanti : toutes les pièces sont chauffées et climatisées.
Une place de parking au sous...",https://www.mubawab-media.com/ad/8/328/480F/h/thumb_1270704_property_xlarge_82232229.avif
2 000 TND,A louer appartement meublé à sidi El Mhressi,"Nabeul, Nabeul","['200 m²', '4 Pièces', '3 Chambres', '3 Salles de bains']","['Terrasse', 'Chambre rangement', 'Meublé', 'Climatisation', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Animaux domestiques autorisés']","Appartement à louer s3 meublé sise à sise à Sidi El Mahressi 
Référence ;  LANA 592 
L'agence Azur immobilière met à votre disposition à la location un appartement de type s3 haut standing alliant élégance et confort , offrant des finitions raffinées , des matériaux de qualité et des équipements modernes, spacieux et lumineux , situé dans un endroit sélectionné il garantit un cadre de vie exclusif et agréable .
Composé de : 
- Un salon spacie...",https://www.mubawab-media.com/ad/8/147/122F/h/WhatsApp%20Image%202025-06-13%20at%2017.26.55_80494624.avif
800 TND,A louer Appartement S2 à Centre ville Nabeul,"Nabeul, Nabeul","['100 m²', '3 Pièces', '2 Chambres', '1 Salle de bain']","['Terrasse', 'Ascenseur', 'Piscine', 'Climatisation', 'Chauffage central', 'Sécurité', 'Réfrigérateur', 'Four', 'Machine à laver']","L’agence Immobilière Le Boulevard vous propose :
    #Location_Annuelle        #Référence : 1284a 
Appartement S2 meublé style arabesque, au 1 ère étage, situé au plein centre-ville Nabeul près mosquée Habib El Karma.
Il se compose d’un salon, 2 chambres à coucher, une cuisine bien équipée, salle à manger, salle d'eau et terrasse 
•	Climatiseurs
•	Près de toutes les commodités (Magasin, restaurant, lycée, hôtel…)  

•	Prix : 800DT/mois",https://www.mubawab-media.com/ad/8/239/353F/h/thumb_1189945_property_xlarge_81275778.avif
1 150 TND,S1 en location,"Nabeul, Nabeul",['60 m²'],"['Jardin', 'Terrasse', 'Garage', 'Entre-seul', 'Salon européen', 'Antenne parabolique', 'Climatisation', 'Chauffage central', 'Sécurité', 'Porte blindée', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes', 'Internet', 'Animaux domestiques autorisés']","L’appartement est situé au quatriéme étage d’une résidence sécurisée,avec piscine et double ascenseurs. Il se compose d’un salon avec accès à un balcon , d’une kitchinette dotée de nombreux rangements et entièrement équipée (plaque de cuisson, , four,hotte, refrigèrateur et machine à laver). La partie nuit loge une chambre à coucher avec dressing et une salle d’eau avec cabine de douche. Cet appartement est équipé du chauffage central et de la cl...",https://www.mubawab-media.com/ad/8/328/018F/h/gallery_82226997.avif
4 500 TND,A louer villa 3S5 avec jardin à sidi Mahersi,"Sidi El Mahrsi, Nabeul","['350 m²', '8 Pièces', '5 Chambres', '4 Salles de bains']","['Chambre rangement', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Micro-ondes']","L’agence immobilière Le Boulevard vous propose :
     #LOCATION_ANNUELLE         #Référence : 1429a 
Une villa haut standing composée de 3 salons et 5 chambres, avec jardin, située à Sidi Mahersi 3, Nabeul.
Rez-de-jardin : un salon, un séjour, une cuisine moderne et bien équipée avec terrasse, une salle à manger, deux chambres à coucher, une salle d’eau et un jardin.

Rez-de-chaussée : un spacieux salon avec terrasse, une suite parentale, de...",https://www.mubawab-media.com/ad/8/301/627F/h/Terrain%202%C3%A8me%20position%20de%20la%20plage%20%C3%A0%20maamoura%2C%20nabeul%20%281%29_81981676.avif
750 TND,A Louer Etage De Villa S1 à AFH Nabeul,"Nabeul, Nabeul","['50 m²', '2 Pièces', '1 Chambre', '1 Salle de bain']","['Terrasse', 'Garage', 'Ascenseur', 'Vue sur mer', 'Vue sur les montagnes', 'Piscine', 'Concierge', 'Meublé', 'Climatisation', 'Chauffage central', 'Sécurité', 'Double vitrage', 'Cuisine équipée', 'Réfrigérateur', 'Four', 'TV', 'Machine à laver', 'Micro-ondes']","L’agence immobilière le boulevard vous propose :
#Location_Annuelle     #Référence : 255a
Etage de villa S1 meublé au 1ér étage situé à AFH Nabeul 
Il se compose d’un salon, une kitchenette bien équipée, une chambre à coucher avec dressing et salle d’eau.
•	Climatiseur
•	Chauffage central
•	Superficie de l’appartement : 50m²
•	Près de toutes les commodités (Banque, Transport, Facultés, plage, Magasin…) 

•	Prix : 750DT /mois",https://www.mubawab-media.com/ad/8/326/633F/h/thumb_508293_property_xlarge_82212393.avif
